Title,Content,URL,Program
Workers’ Compensation,"Workers’ Compensation
Workers’ compensation benefits are designed to provide you with the medical treatment you need to recover from your work related injury or illness, partially replace the wages you lose while you are recovering, and help you return to work.

If you are an employee of the State of California and have questions about workers’ compensation as it relates to an injury or illness that was or may have been caused by your job, please contact your department’s personnel office.

If you are an employee of the State of California and have filed a workers’ compensation claim, you may contact State Compensation Insurance Fund with questions related to your claim.

The Department of Industrial Relations provides information about workers’ compensation on its website. Their website includes how to contact the Information and Assistance Unit if you have questions.

Resources
State Compensation Insurance Fund
The Division of Workers’ Compensation at the Department of Industrial Relations
For more information on this program and eligibility please contact your department’s personnel office.",https://calhr.benefitsprograms.info/state-employee/work-engagement-resources/workers-compensation/,Work & Engagement Resources
Retirement,"Retirement
Whether you are already retired or you have just started thinking about retirement, the state provides benefits to help you feel secure in your future.

Retirement benefits for state employees are administered by the California Public Employees Retirement System (CalPERS). For more information, please visit the CalPERS website. 

In addition, retirement savings accounts, such as 401(k) and 457(b), are available to most State of California employees; these accounts are administered by Savings Plus. For more information on building retirement savings accounts, please visit the Savings Plus website.",https://calhr.benefitsprograms.info/state-employee/retirement/,Retirement
Voluntary Benefits,"Voluntary Benefits
The following voluntary benefits are available for state employees, including group legal services insurance, long term disability and life insurance. Please visit the following sites for more information.

ARAG logo
The Standard Logo
MetLife logo
MetLife Beneficiary Assistance Logo
For more information, please contact your department’s personnel office.
Saving Plus
Saving Plus logo

Savings Plus is a voluntary retirement program that allows California State employees, including active PST employees, to supplement their retirement benefits through pre-tax and Roth (after-tax) payroll contributions. Savings Plus offers the 401(k) and 457(b) Plans. Representatives can provide information about the differences between the plans, investment options, enrolling, lump sum contributions, and ways to help achieve financial goals.

Visit our website www.savingsplusnow.com for more information.",https://calhr.benefitsprograms.info/state-employee/voluntary-benefits/,Voluntary Benefits
Dependent Re-Verification,"Dependent Re-Verification
Introduction
The Dependent Re-Verification (DRV) is the process of re-verifying the eligibility of spouses, domestic partners, children, stepchildren, and domestic partner children (family members) for their continued enrollment for state health, dental and premier vision benefits. Government Code section 19815.9 mandates re-verifying the eligibility of these family members. Government Code section 22959 authorizes extending this review to family members enrolled in dental benefits.  The bargaining unit contracts specify that family member eligibility for dental benefits shall be the same as that prescribed for health benefits.

The DRV began in 2018. The eligibility of family members is re-verified once every three years. The re-verification period is based on the employee’s birth month.  Government Code 19815.9 also requires the employing office to:

Verify the eligibility of all dependents prior to enrolling them in health, dental and vision benefits
Retain and maintain a record of the verifying documentation for each dependent in the employee’s official personnel file
Validate/re-verify dependent eligibility at least once every three years for most dependents
Remove unverified dependents from benefits coverage
Resources
DRV Guide for State Employees
DRV FAQ
DRV COVID FAQ",https://calhr.benefitsprograms.info/state-employee/voluntary-benefits/,Dependent Re-Verification
Dependent Re-Verification,"The Dependent Re-Verification (DRV) Program   The DRV program was implemented as a cost mitigation strategy for state departments effective in 2018. In an effort to control rising health care costs, CalPERS conducted a Dependent Eligibility Verification (DEV) of its membership during fiscal year 2013-14 utilizing a vendor. The DEV required departmental personnel offices to verify the eligibility of employee dependents for continued enrollment in state-sponsored health benefits. The DEV efforts resulted in cancellations of 8,379 ineligible dependents enrolled in health and resulted in a savings of over $60 million by reducing future claims and employer contribution costs. The success of the DEV led to the adoption of Senate Bill 98, Chapter 28, Statutes of 2015, adding Government Code (GC) Section 22843.1 to the Public Employees’ Medical & Hospital Care Act (PEMHCA). GC 22843.1 implemented a permanent DRV process for departmental personnel offices, requiring departments to verify the continued eligibility of employee dependents for state-sponsored health benefits on a triennial basis and mandated CalHR to set the standards. On July 16, 2021, Assembly Bill 138, Chapter 78, Statutes of 2021, was signed into law, and the DRV authority was removed from PEMHCA and added to CalHR GC 19815.9. Authority was given to CalHR to set the Dependent Re-verification (DRV) standards pursuant to GC 19815.9. In addition, Title 2, Section 599.855 of the California Code of Regulations clarifies and makes specific the above-mentioned statute for application by state departments. ",https://calhr.benefitsprograms.info/wp-content/uploads/2023/10/DRV-Guide-State-Employees-CalHR-Benefits-Division-website-January-2023-Clean-Copy-12282022.pdf,Dependent Re-Verification
CalHR Benefits Calculator,"Welcome to CalHR's State Employee Benefits Calculator
This tool will help you calculate your employee contribution rates for health, dental and vision benefits and allow you to compare plans to make informed financial decisions regarding your benefits.


For more information regarding CalPERS health plans and eligibility, please visit CalPERS.


For more information regarding dental and vision plans and eligibility, please visit the CalHR Benefits website.


For more information regarding specific enrollment procedures and/or confirmation of your current benefit plan information, please contact your departmental personnel office.


Calculating your employee contribution rates takes approximately 5 minutes. In addition, you will be able to populate the dental enrollment form (STD. 692). The information you provide will only be used to populate the form; it will not be captured and stored. It is recommended that you close your browser when you finish your session.




Prospective Employees: The State of California offers a comprehensive benefit package which includes health, dental and vision insurance for employees and their eligible family members. This tool will help you determine the benefits allowance the State provides for its employees, who provide essential and exceptional service to millions of Californians every day.


State Retirees: Please contact CalPERS for specific enrollment procedures and/or benefit plan information.",https://eservices.calhr.ca.gov/BenefitsCalculatorExternal/,CalHR Benefits Calculator
What is workers’ compensation?,"Workers' compensation provides benefits to employees who are injured or become ill during the course of or due to employment. You could get hurt by:
• One event at work, such as hurting your back in a fall, getting burned by a chemical that splashes on your skin or getting hurt in a car accident while making deliveries.
• Repeated exposures at work, such as hurting your wrist from doing the same motion over and over or losing your hearing because of constant loud noise.",https://calhr.benefitsprograms.info/state-employee/work-engagement-resources/workers-compensation/,Workers’ Compensation Q&A
What does workers’ compensation cover?,"These benefits may include medical treatment, payments for lost wages, payments that compensate the injured employee for having a permanent impairment or limitation, vouchers to pay for retraining, and death benefits.",https://calhr.benefitsprograms.info/state-employee/work-engagement-resources/workers-compensation/,Workers’ Compensation Q&A
What should I do if I get injured on the job?," Promptly report the injury to your employer. If your injury or illness developed over time, report it as soon as you learn or believe it was caused by your job.
Get emergency treatment if you need it. Your employer may tell you where to go for treatment. Tell the health care provider who treats you that your injury or illness is job-related.
Fill out a claim form and give it to your employer. If your employer doesn't give you the claim form, you can download it from the DWC website.",https://calhr.benefitsprograms.info/state-employee/work-engagement-resources/workers-compensation/,Workers’ Compensation Q&A
How do I obtain medical treatment?,"If you did not pre-designate your physician prior to the date of injury, you must see a physician listed in the Medical Provider Network (MPN). State employees can refer to the State Fund MPN Provider Finder to identify an MPN physician in their area.",https://calhr.benefitsprograms.info/state-employee/work-engagement-resources/workers-compensation/,Workers’ Compensation Q&A
Why do I need to attend a Qualified Medical Examiner (QME) appointment?,"You and/or the claims administrator might disagree with what the treating doctor says. There could be other disagreements over medical issues in your claim. A Qualified Medical Examiner (QME) can be asked to address those disagreements.  A QME may be asked to determine:
• Whether or not your injury was caused by your work
• Whether or not you may need future treatment for your injury
• Whether or not you need to stay home from work to recover
• The level of permanent disability that may have resulted from your work-related injury
The QME report is used to determine what benefits you are entitled to receive.",https://calhr.benefitsprograms.info/state-employee/work-engagement-resources/workers-compensation/,Workers’ Compensation Q&A
Does an employee continue to make California Public Employee Retirement System (CalPERS) or California State Teachers Retirement System (CalSTRS) contributions and earn retirement credit while receiving Industrial Disability Leave (IDL)?,"An employee receiving Industrial Disability Leave (IDL) will continue to make CalPERS or CalSTRS contributions and earn retirement credit while receiving IDL. The employee’s full contribution will be deducted from the IDL payment. For more information regarding retirement contributions, contact CalPERS or CalSTRS directly.",https://calhr.benefitsprograms.info/state-employee/work-engagement-resources/workers-compensation/,Workers’ Compensation Q&A
What is the Dependent Re-Verification?,"The Dependent Re-verification (DRV) is the process of re-verifying the eligibility of spouses, domestic partners, children, stepchildren, and domestic partner children (family members) enrolled in state health, dental and/or premier vision benefits. Government Code section 19815.9 mandates re-verifying the eligibility of your family members. Government Code section 22959 authorizes extending this review to your family members enrolled in dental benefits. The bargaining unit contracts specify that your family members’ eligibility for dental benefits shall be the same as that prescribed for health benefits.",https://calhr.benefitsprograms.info/state-employee/dependent-re-verification/,Dependent Re-Verification Q&A
How do I know which of my dependents are enrolled in dental and /or premier vision benefits?,"You may contact your departmental personnel office or visit the dental and/or vision carrier’s website and create an online profile. From your online profile, you can view who is enrolled on your plan(s).",https://calhr.benefitsprograms.info/state-employee/dependent-re-verification/,Dependent Re-Verification Q&A
Where do I send my dependent’s re-verification (DRV) documents to?,Submit all dependent re-verification documents directly to your Department’s Personnel Office.,https://calhr.benefitsprograms.info/state-employee/dependent-re-verification/,Dependent Re-Verification Q&A
Will I be required to provide original documents?,"No. You should provide copies of the documents and write ""Not for Official Use"" on them",https://calhr.benefitsprograms.info/state-employee/dependent-re-verification/,Dependent Re-Verification Q&A
"Why are two documents required for re-verifying a spouse or domestic partner, instead of just the government issued marriage certificate or the Declaration of Domestic Partnership?","The first document establishes the life event allowing the enrollment of the dependent (e.g., marriage or registering as domestic partners), while the second required document substantiates that the relationship is current.",https://calhr.benefitsprograms.info/state-employee/dependent-re-verification/,Dependent Re-Verification Q&A
May I redact sensitive information from the documents I submit?,"Yes. Employees are responsible for redacting sensitive information, not necessary for dependent re-verification purposes, from any applicable documents (such as tax returns).",https://calhr.benefitsprograms.info/state-employee/dependent-re-verification/,Dependent Re-Verification Q&A
Will I be reimbursed for the cost of obtaining re-verification documents?,No. You will be responsible for any charges related to obtaining copies of the required documents.,https://calhr.benefitsprograms.info/state-employee/dependent-re-verification/,Dependent Re-Verification Q&A
"Why am I required to provide the documents again, when I provided them at the initial enrollment of my dependents?","Providing a copy of the documents for the initial DRV cycle will enable a more direct process for your departmental personnel office to re-verify your family members. Departmental personnel offices will keep all documents used in the DRV process in your OPF without a purge date. In subsequent re-verifications, you need not provide birth certificates for natural-born children or adoption certificates for adopted children again. You also need not provide the government issued marriage certificate, domestic partnership registration, and birth certificates for stepchildren or domestic partner children, unless requested. However, you are required to provide documents to demonstrate that the marriage or domestic partnership remains current.",https://calhr.benefitsprograms.info/state-employee/dependent-re-verification/,Dependent Re-Verification Q&A
What about the documents that I provided to HMS Employer Solutions (HMS) during the Dependent Eligibility Verification (DEV) project in 2013 and 2014?,HMS securely destroyed the documents received during the DEV project to protect the privacy of you and your family members.,https://calhr.benefitsprograms.info/state-employee/dependent-re-verification/,Dependent Re-Verification Q&A
What happens if I do not provide the required documents during the re-verification cycle?,"If you do not respond or provide the required documents to your departmental personnel office during your re-verification cycle, CalPERS will remove your family members from health benefits. Your departmental personnel office will remove the family members from dental and/or premier vision benefits, if enrolled.",https://calhr.benefitsprograms.info/state-employee/dependent-re-verification/,Dependent Re-Verification Q&A
"How will I know if my family members are removed from health, dental and/or premier vision benefits?","The DRV Deletion Notice mailed to employees 60 days before the end of their birth month informs them of the dependent deletion date if DRV documents are not submitted by the end of the employee's birth month. CalPERS will inform you during your birth month in writing if administratively removing your family members from health benefits. The notice will include Consolidated Omnibus Budget Reconciliation Act (COBRA) continuation of coverage information. In addition, when removing ineligible/unverified dependents from dental and/or premier vision benefits, department personnel offices will inform employees in writing, listing the dependent(s) that are disenrolled and the effective date. The department personnel offices shall also provide COBRA information to the family members within 30 days from their loss of coverage",https://calhr.benefitsprograms.info/state-employee/dependent-re-verification/,Dependent Re-Verification Q&A
What happens if I provide documents after my family members are removed from benefits?,"If you provide re-verification documents for dis-enrolled, eligible dependents after receiving the final notice, but before the re-verification due date, your departmental personnel office may rescind the dependent deletion. You may incur an accounts receivable for the premium for the month after your birth month. If you provide re-verification documents for disenrolled, eligible dependents after the re-verification due date, your departmental personnel office will re-enroll the family members prospectively for health, dental and/or premier vision. THIS WILL RESULT IN A GAP OF BENEFIT COVERAGE.",https://calhr.benefitsprograms.info/state-employee/dependent-re-verification/,Dependent Re-Verification Q&A
"If my enrolled children turn 26 during the re-verification period, how should I proceed?","If your child's 26th birth date coincides with your re-verification cycle, CalPERS will administratively remove your child from health benefits on the birth date. Your departmental personnel office will remove your child from dental and/or premier vision benefits, if enrolled.",https://calhr.benefitsprograms.info/state-employee/dependent-re-verification/,Dependent Re-Verification Q&A
"Can I remove a dependent from the state health plan, if my dependent obtained non-state sponsored health coverage during my re-verification cycle?","You should contact your departmental personnel office immediately if you wish to remove a dependent due to a “permissive qualifying event” (e.g., family member obtains non-state sponsored health benefits, family member enters military, custody change for child under age 18, or child reaches age 18). The dependent should be removed due to a qualifying permissive event rather than ineligibility found during the re-verification process.",https://calhr.benefitsprograms.info/state-employee/dependent-re-verification/,Dependent Re-Verification Q&A
"How should I respond if during my re-verification cycle, I receive a notice from CalPERS to recertify a parent child relationship (PCR) dependent or a disabled dependent child age over the age of 26?",The DRV is separate from the process to recertify a PCR dependent or a disabled child age 26 and over. Follow the instructions provided to you by CalPERS to recertify these dependents.,https://calhr.benefitsprograms.info/state-employee/dependent-re-verification/,Dependent Re-Verification Q&A
I need to remove a dependent due to a qualifying event and receive a Dependent Re-verification notice. How should I proceed?,"Notify your departmental personnel office immediately of any qualifying event that occurs during the re-verification period, such as divorce or termination of domestic partnership. In these situations, the dependent should be removed due to the qualifying event rather than ineligibility found during the re-verification.",https://calhr.benefitsprograms.info/state-employee/dependent-re-verification/,Dependent Re-Verification Q&A
Where can I find more information on health and dental benefits?,"The CalPERS website contains health benefit information, and the CalHR Benefits website contains dental and premier vision benefit information.",https://calhr.benefitsprograms.info/state-employee/dependent-re-verification/,Dependent Re-Verification Q&A
Whom can I contact with additional questions?,You can contact your departmental personnel office.,https://calhr.benefitsprograms.info/state-employee/dependent-re-verification/,Dependent Re-Verification Q&A
Whom can I contact if I disagree with the decisions from my departmental personnel office on my dependent re-verification?,"You must contact your departmental personnel office with questions regarding dependent re-verification. If you disagree with the departmental personnel decision on the re-verification of your family members, you must submit your reasoning for disagreement, in writing along with supporting documents, to your departmental contact.",https://calhr.benefitsprograms.info/state-employee/dependent-re-verification/,Dependent Re-Verification Q&A
What am I supposed to do with the 1095-B form?,You may file this form with your income tax records and provide a copy to other covered individuals identified in Part IV of the form.,https://calhr.benefitsprograms.info/state-hr-professionals/benefits-program-information/affordable-care-act-aca/,Affordable Care Act Q&A
What is the purpose of the 1095-B form?,"Under the ACA, providers of minimum essential coverage are required to file annual reports with the IRS with information about individuals covered by minimum essential coverage and may provide a statement, Form 1095-B, to individuals who had minimum essential coverage for at least one day during the preceding calendar year.",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-program-information/affordable-care-act-aca/,Affordable Care Act Q&A
Why did I get the 1095-B form?,"You received this form because you were enrolled in state-sponsored health or COBRA coverage, which provides minimum essential coverage, for at least one day during the preceding calendar year.",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-program-information/affordable-care-act-aca/,Affordable Care Act Q&A
Who sent the 1095-B form to me?,This form was provided by your health coverage provider because you were enrolled in state-sponsored health or COBRA coverage for at least one day during the preceding calendar year.,https://calhr.benefitsprograms.info/state-hr-professionals/benefits-program-information/affordable-care-act-aca/,Affordable Care Act Q&A
Why didn’t I receive a 1095-B form?,"You did not receive this form because you were either not enrolled in state-sponsored health or COBRA coverage for at least one day during the preceding calendar year or your health coverage provider did not mail the form to you. If you were enrolled in state-sponsored or COBRA coverage and did not receive the form, you may contact your health coverage provider to request a copy.",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-program-information/affordable-care-act-aca/,Affordable Care Act Q&A
Who should I contact if I believe I should have received a 1095-B form and did not?,"You should contact your health coverage provider if you were enrolled in state-sponsored health or COBRA coverage for at least one day during the preceding calendar year and did not receive this form. Contact numbers for health coverage providers.
​Health Coverage Provider	​Contact Number
​ANTHEM Blue Cross HMO and EPO
(855) 839-4524
​California Association of Highway Patrolmen (CAHP)	(800) 734-2247
​California Correctional Peace Officers Association (CCPOA)	(800) 257-6213
​Blue Shield of California	(800) 334-5847
​Health Net of California	(888) 926-4921
​Kaiser Permanente	(800) 464-4000
​Peace Officers Research Association of California (PORAC)	(800) 288-6928
​PERS Gold and PERS Platinum 
(877) 737-7776
S​harp Health Plan	(855) 995-5004
​United Healthcare	
(877) 359-3714

Western Health Advantage     ​ ​	​(888) 942-7377",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-program-information/affordable-care-act-aca/,Affordable Care Act Q&A
Who should I contact if the information reported on the 1095-B form is incorrect?,"​You may contact your health coverage provider if any information reported on the form is incorrect. Health Coverage Provider	​Contact Number
​ANTHEM Blue Cross HMO and EPO
(855) 839-4524
​California Association of Highway Patrolmen (CAHP)	​(800) 734-2247
​California Correctional Peace Officers Association (CCPOA)	​(800) 257-6213
​Blue Shield of California	​(800) 334-5847
​Health Net of California	​(888) 926-4921
​Kaiser Permanente	​(800) 464-4000
​Peace Officers Research Association of California (PORAC)	​(800) 288-6928
​PERS Gold and PERS Platinum 
​(877) 737-7776
S​harp Health Plan	(855) 995-5004
​United Healthcare	​(877) 359-3714
​​Western Health Advantage	​(888) 942-7377",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-program-information/affordable-care-act-aca/,Affordable Care Act Q&A
Who should I contact if I have additional questions about the 1095-B form?,"​You should contact your health coverage provider with questions or visit www.irs.gov/aca. Contact numbers for health coverage providers.
​Health Coverage Provider	​Contact Number
​ANTHEM Blue Cross HMO and EPO
(855) 839-4524
​California Association of Highway Patrolmen (CAHP)	​(800) 734-2247
​California Correctional Peace Officers Association (CCPOA)	​(800) 257-6213
​Blue Shield of California	​(800) 334-5847
​Health Net of California	​(888) 926-4921
​Kaiser Permanente	​(800) 464-4000
​Peace Officers Research Association of California (PORAC)	​(800) 288-6928
​PERS Gold and PERS Platinum 
​(877) 737-7776
S​harp Health Plan	(855) 995-5004
​United Healthcare	​(877) 359-3714
​ Western Health Advantage	​(888) 942-7377",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-program-information/affordable-care-act-aca/,Affordable Care Act Q&A
What am I supposed to do with the 1095-C form?,"This form is for informational purposes only. You may need information provided on this form to assist the IRS in determining whether you are eligible for a premium tax credit for purchasing individual health coverage through the Health Insurance Marketplace, such as Covered California.",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-program-information/affordable-care-act-aca/,Affordable Care Act Q&A
What is the purpose of the 1095-C form?,"Under the ACA’s Employer Shared Responsibility provision (known as the employer mandate), the State of California is required to offer affordable health coverage that provides minimum value to its full-time employees and their dependents to avoid a penalty. To demonstrate compliance, the state must file annual reports with the IRS and furnish a statement, IRS Form 1095-C, no later than 30 days after January 31 to full-time employees with information about the health coverage that was offered, if any, to the employee, their spouse and dependents. The IRS will use information reported on this form to determine if the state is complying with the ACA’s employer mandate or subject to a penalty.",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-program-information/affordable-care-act-aca/,Affordable Care Act Q&A
Why did I get the 1095-C form?,"You received this form because you were considered a full-time employee for ACA reporting purposes for one or more months during the preceding calendar year. The ACA defines a full-time employee as any employee who averages 130 or more hours of service per month. The state is using a 6-month measurement period to average an employee’s hours of service to determine their full-time status for ACA reporting purposes. If you were appointed to a position with a time base of 3/4 or more, you should receive this form. Additionally, if you were appointed to an intermittent time base and averaged 130 or more hours of service per month during one of the state’s 6-month measurement periods, you should receive this form, regardless of whether you were eligible for state-sponsored health coverage.",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-program-information/affordable-care-act-aca/,Affordable Care Act Q&A
Who sent the 1095-C form to me?,"This form was provided by your employer, the State of California, because you were considered a full-time employee for ACA reporting purposes for one or more months during the preceding calendar year.",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-program-information/affordable-care-act-aca/,Affordable Care Act Q&A
What information is reported in Part II of the 1095-C form and why is it important?,"Information about the state employer’s offer of health coverage, if any, to you, your spouse and your dependents is reported for each month during the preceding calendar year in Part II of the form. This information will help the IRS determine if the state is complying with the ACA’s employer mandate and if you are eligible for a premium tax credit if you purchase individual health coverage through the Health Insurance Marketplace, such as Covered California.",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-program-information/affordable-care-act-aca/,Affordable Care Act Q&A
What do the codes reported in Line 14 of the 1095-C form represent?,"The codes on Line 14 reflect the type of health coverage offered, if any, to you, your spouse, and dependents for each month during the preceding calendar year. The state will report the following codes on Line 14 of the form to reflect the period in which you were eligible for and offered state-sponsored health or COBRA coverage, regardless of whether you enrolled in coverage: 1B—Indicates that minimum essential coverage providing minimum value was offered to you only. (COBRA coverage only).
1C—Indicates that minimum essential coverage providing minimum value was offered to you and your dependents (not your spouse). (COBRA coverage only).
1D—Indicates that minimum essential coverage providing minimum value was offered to you and your spouse (not your dependents). (COBRA coverage only)
1E—Indicates that minimum essential coverage providing minimum value was offered to you, your spouse, and your dependents. (State-sponsored health or COBRA coverage)
1H—Indicates that you were not offered an opportunity to enroll in state-sponsored health coverage because you were not appointed to a position eligible for health benefits (e.g., Temporary/Intermittent) or were not eligible for COBRA coverage.",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-program-information/affordable-care-act-aca/,Affordable Care Act Q&A
What does the dollar amount reported on Line 15 of the 1095-C form represent?,"The dollar amounts on Line 15 reflect your share of the lowest cost monthly premium for self-only coverage providing minimum value offered by the state (health premium minus your respective employer health/CoBen contribution for self-only coverage). This amount may not reflect the amount you actually paid for health coverage if you chose to enroll in more expensive coverage, such as a different plan, two-party or family coverage. The dollar amounts on Line 15 may also reflect the full premium for self-only COBRA coverage (for the plan in which you were eligible to enroll) for the month(s) you were offered/eligible for COBRA coverage, or the full premium for self-only coverage for the month(s) in which you were eligible for or enrolled in health coverage but were not receiving the employer contribution towards the cost of coverage, for example, if you were on Direct Pay. The IRS will use information reported on Line 15 to determine if the health coverage offered by the state meets the ACA’s affordability standards.",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-program-information/affordable-care-act-aca/,Affordable Care Act Q&A
What do the codes reported on Line 16 of the 1095-C  form represent?,The codes on Line 16 provide information to the IRS to determine if the state is in compliance with the ACA’s employer mandate or subject to a penalty.,https://calhr.benefitsprograms.info/state-hr-professionals/benefits-program-information/affordable-care-act-aca/,Affordable Care Act Q&A
Why is Part III of the 1095-C form blank?,"Part III of the form is blank because the state does not provide self-insured health coverage. Instead, you will receive a Form 1095-B from your health coverage provider, if applicable, with information about the individuals who were enrolled in minimum essential coverage for at least one day during the preceding calendar year.",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-program-information/affordable-care-act-aca/,Affordable Care Act Q&A
Why didn’t I receive the 1095-C form?,"If you did not receive this form, you were not considered a full-time employee for ACA reporting purposes for any month during the preceding calendar year.",https://calhr.benefitsprograms.info/state-hr-professionals/benefits-program-information/affordable-care-act-aca/,Affordable Care Act Q&A
Who should I contact if I believe I should have received the 1095-C form and did not?,​​You should contact your department's personnel office if you believe you should have received this form and did not. They can verify whether you should have received the form.,https://calhr.benefitsprograms.info/state-hr-professionals/benefits-program-information/affordable-care-act-aca/,Affordable Care Act Q&A
Who should I contact if the information reported on the 1095-C form is incorrect?,​You should contact your department's personnel office if any information reported on the form is incorrect.,https://calhr.benefitsprograms.info/state-hr-professionals/benefits-program-information/affordable-care-act-aca/,Affordable Care Act Q&A
Who should I contact if I need a duplicate 1095-C statement?,You should contact your department's personnel office to assist in requesting a duplicate form 1095-C statement from the State Controller’s Office.,https://calhr.benefitsprograms.info/state-hr-professionals/benefits-program-information/affordable-care-act-aca/,Affordable Care Act Q&A
Who should I contact if I have additional questions about the 1095-C form?,​You should contact your department's personnel office with questions or visit www.irs.gov/aca.,https://calhr.benefitsprograms.info/state-hr-professionals/benefits-program-information/affordable-care-act-aca/,Affordable Care Act Q&A
Am I eligible for state benefits?,"You are eligible for health, dental, and vision benefits if you meet any of the following conditions:  If you have a permanent appointment of half time or more.
 If you have a Limited Term (LT) or Temporary Authorized Utilization (TAU) appointment with a duration of more than 6 months and time base of half time or more.
If you are a Bargaining Unit (BU) 5 employee, you are eligible upon entry into the academy, based on your Memorandum of Understanding (MOU).
If you are a BU 6 employee, you are eligible upon graduation from the academy, based on your MOU.
· If you are a Seasonal Lifeguard II employee in BU 7, you are only eligible for dental and vision benefits, based on your MOU.
If you are a seasonal employee in BU 8, you are eligible, based on your MOU.
If you have a permanent intermittent (PI) appointment and are credited with a minimum of 480 paid hours at the end of a control period. An enrolled PI may continue coverage if they are credited with a minimum of 480 paid hours at the end of a control period or at least 960 paid hours in two consecutive control periods. The control periods are January 1 to June 30 and July 1 to December 31.",https://calhr.benefitsprograms.info/state-employee/general-benefits/,Health Policy Q&A
Are there any restrictions on enrollment?,"No. There are no restrictions on enrollment if you are eligible to enroll and submit your enrollment form on time. Late submission of your health enrollment form will cause a 90-day delay in your health enrollment.



",https://calhr.benefitsprograms.info/state-employee/general-benefits/,Health Policy Q&A
What if I am enrolled in health benefits and transfer to another bargaining unit?,"Eligiblity for health benefits remain the same. However, the employer health or CoBen contributions towards the cost of health coverage may change as the contributions are determined through the collective bargaining process. ",https://calhr.benefitsprograms.info/state-employee/general-benefits/,Health Policy Q&A
Are my dependents eligible?,"​Yes.
Eligible Family Members you can enroll into your health, dental, and/or vision plans include your spouse (legally married), domestic partner (certified by the Secretary of State), and any ""eligible child(ren)"".
You cannot enroll a common law spouse.",https://calhr.benefitsprograms.info/state-employee/general-benefits/,Health Policy Q&A
Who are considered eligible dependent children?,"Children include: natural, adopted, stepchildren or a child living in a parent-child relationship who is economically dependent upon the employee, or an economically dependent child* where economic dependency is created through a change of custody or through a court order and under age 26.

*Includes any child whom the employee has assumed a parent-child relationship up to the age of 26.

Medically Disabled Eligible Dependent Children
The disabled dependent may be continued under such coverage up to the age of 26 under the following conditions:

He/she was enrolled as a disabled child at the time of the employee's initial enrollment; or
He/she became disabled while enrolled as an eligible family member prior to attaining age 26.
The following disabled dependent children are excluded from coverage if:

His/her disability occurred after age 26.
He/she is over age 26 and was enrolled in dental benefits and later deleted from any state-sponsored dental plan.
He/she is over age 26 and not currently enrolled in any state-sponsored dental plan.",https://calhr.benefitsprograms.info/state-employee/general-benefits/,Health Policy Q&A
What information do I need to provide for my eligible dependents?,"When you add a dependent onto your health, dental and/or vision plan, all necessary documentation of the dependent’s eligibility is required to be provided to your personnel office at the time you submit your enrollment request. For more information on what you will need to provide your human resources office, please refer to the Dependent Eligibility Checklist (CalHR form 781).",https://calhr.benefitsprograms.info/state-employee/general-benefits/,Health Policy Q&A
What is OPEB?,"Through the collective bargaining process and under the authority of Government Code section 22940 - 22944.5, OPEB (Other Post-Employment Benefits) is the method by which the State of California, as the employer, and its employees jointly prefund health benefits that current active employees will receive as state retirees.",https://calhr.benefitsprograms.info/state-employee/general-benefits/other-post-employment-benefits-opeb/,OPEB Q&A
Who prefunds OPEB?,"All employees in positions that are eligible for health benefits, whether or not currently enrolled, prefund OPEB. The state prefunds a matching contribution. The OPEB Policy Statement provides the effective prefunding dates of the various employee groups.",https://calhr.benefitsprograms.info/state-employee/general-benefits/other-post-employment-benefits-opeb/,OPEB Q&A
Where does the mongey go?,"OPEB contributions are deposited in the California Employers' Benefit Trust (CERBT). The CERBT is an Internal Revenue Code, Section 115 Trust fund dedicated to prefunding OPEB for all eligible California public agencies, with the State of California being one of the participating employers. The CERBT has uniform requirements, which are:

A participating employer must be a governmental entity (i.e., a political subdivision or instrumentality of the state).
Contributions to the CERBT must be made for the purpose of satisfying one or more binding legal OPEB obligation of the participating employer. CERBT assets must be accumulated and applied exclusively to satisfy the OPEB obligations of participating employers.
The sole purpose of the CERBT is for retirees and their eligible dependents to receive OPEB.",https://calhr.benefitsprograms.info/state-employee/general-benefits/other-post-employment-benefits-opeb/,OPEB Q&A
